generation=0, runtime=5.80s, best_objective=1455571.107500, note=start
generation=1489, runtime=13358.43s, best_objective=1454827.872800, note=checkpoint
generation=1490, runtime=13363.71s, best_objective=1454827.872800, note=checkpoint
generation=1491, runtime=13368.90s, best_objective=1454827.872800, note=checkpoint
generation=1492, runtime=13374.11s, best_objective=1454827.872800, note=checkpoint
generation=1493, runtime=13378.04s, best_objective=1454827.872800, note=checkpoint
generation=1494, runtime=13381.56s, best_objective=1454827.872800, note=checkpoint
generation=1495, runtime=13385.59s, best_objective=1454827.872800, note=checkpoint
generation=1496, runtime=13388.94s, best_objective=1454827.872800, note=checkpoint
generation=1497, runtime=13392.33s, best_objective=1454827.872800, note=checkpoint
generation=1498, runtime=13396.56s, best_objective=1454827.872800, note=checkpoint
generation=1499, runtime=13400.04s, best_objective=1454827.872800, note=checkpoint
generation=1500, runtime=13403.36s, best_objective=1454827.872800, note=elitism 1/3
generation=1500, runtime=13403.37s, best_objective=1454827.872800, note=elitism 2/3
generation=1500, runtime=13403.37s, best_objective=1454827.872800, note=elitism 3/3
generation=1500, runtime=13403.38s, best_objective=1454827.872800, note=checkpoint
generation=1501, runtime=13406.82s, best_objective=1454827.872800, note=checkpoint
generation=1502, runtime=13410.17s, best_objective=1454827.872800, note=checkpoint
generation=1503, runtime=13413.50s, best_objective=1454827.872800, note=checkpoint
generation=1504, runtime=13417.39s, best_objective=1454827.872800, note=checkpoint
generation=1505, runtime=13420.92s, best_objective=1454827.872800, note=checkpoint
generation=1506, runtime=13424.38s, best_objective=1454827.872800, note=checkpoint
generation=1507, runtime=13427.96s, best_objective=1454827.872800, note=checkpoint
generation=1508, runtime=13431.39s, best_objective=1454827.872800, note=checkpoint
generation=1509, runtime=13435.03s, best_objective=1454827.872800, note=checkpoint
generation=1510, runtime=13438.49s, best_objective=1454827.872800, note=checkpoint
generation=1511, runtime=13441.87s, best_objective=1454827.872800, note=checkpoint
generation=1512, runtime=13445.36s, best_objective=1454827.872800, note=checkpoint
generation=1513, runtime=13448.79s, best_objective=1454827.872800, note=checkpoint
generation=1514, runtime=13452.12s, best_objective=1454827.872800, note=checkpoint
generation=1515, runtime=13455.82s, best_objective=1454827.872800, note=checkpoint
generation=1516, runtime=13459.29s, best_objective=1454827.872800, note=checkpoint
generation=1517, runtime=13462.67s, best_objective=1454827.872800, note=checkpoint
generation=1518, runtime=13466.15s, best_objective=1454827.872800, note=checkpoint
generation=1519, runtime=13469.63s, best_objective=1454827.872800, note=checkpoint
generation=1520, runtime=13473.07s, best_objective=1454827.872800, note=checkpoint
generation=1521, runtime=13476.80s, best_objective=1454827.872800, note=checkpoint
generation=1522, runtime=13480.18s, best_objective=1454827.872800, note=checkpoint
generation=1523, runtime=13483.52s, best_objective=1454827.872800, note=checkpoint
generation=1524, runtime=13487.02s, best_objective=1454827.872800, note=checkpoint
generation=1525, runtime=13490.50s, best_objective=1454827.872800, note=checkpoint
generation=1526, runtime=13494.03s, best_objective=1454827.872800, note=checkpoint
generation=1527, runtime=13497.95s, best_objective=1454827.872800, note=checkpoint
generation=1528, runtime=13501.35s, best_objective=1454827.872800, note=checkpoint
generation=1529, runtime=13504.69s, best_objective=1454827.872800, note=checkpoint
generation=1530, runtime=13508.19s, best_objective=1454827.872800, note=checkpoint
generation=1531, runtime=13511.58s, best_objective=1454827.872800, note=checkpoint
generation=1532, runtime=13515.22s, best_objective=1454827.872800, note=checkpoint
generation=1533, runtime=13518.81s, best_objective=1454827.872800, note=checkpoint
generation=1534, runtime=13522.31s, best_objective=1454827.872800, note=checkpoint
generation=1535, runtime=13525.70s, best_objective=1454827.872800, note=checkpoint
generation=1536, runtime=13529.22s, best_objective=1454827.872800, note=checkpoint
generation=1537, runtime=13533.06s, best_objective=1454827.872800, note=checkpoint
generation=1538, runtime=13536.94s, best_objective=1454827.872800, note=checkpoint
generation=1539, runtime=13541.22s, best_objective=1454827.872800, note=checkpoint
generation=1540, runtime=13544.73s, best_objective=1454827.872800, note=checkpoint
generation=1541, runtime=13548.30s, best_objective=1454827.872800, note=checkpoint
generation=1542, runtime=13551.71s, best_objective=1454827.872800, note=checkpoint
generation=1543, runtime=13555.70s, best_objective=1454827.872800, note=checkpoint
generation=1544, runtime=13559.37s, best_objective=1454827.872800, note=checkpoint
generation=1545, runtime=13562.89s, best_objective=1454827.872800, note=checkpoint
generation=1546, runtime=13566.56s, best_objective=1454827.872800, note=checkpoint
generation=1547, runtime=13570.54s, best_objective=1454827.872800, note=checkpoint
generation=1548, runtime=13574.82s, best_objective=1454827.872800, note=checkpoint
generation=1549, runtime=13579.50s, best_objective=1454827.872800, note=checkpoint
generation=1550, runtime=13583.84s, best_objective=1454827.872800, note=elitism 1/3
generation=1550, runtime=13583.85s, best_objective=1454827.872800, note=elitism 2/3
generation=1550, runtime=13583.86s, best_objective=1454827.872800, note=elitism 3/3
generation=1550, runtime=13583.86s, best_objective=1454827.872800, note=checkpoint
generation=1551, runtime=13587.54s, best_objective=1454827.872800, note=checkpoint
generation=1552, runtime=13591.71s, best_objective=1454827.872800, note=checkpoint
generation=1553, runtime=13595.72s, best_objective=1454827.872800, note=checkpoint
generation=1554, runtime=13599.94s, best_objective=1454827.872800, note=checkpoint
generation=1555, runtime=13603.58s, best_objective=1454827.872800, note=checkpoint
generation=1556, runtime=13607.12s, best_objective=1454827.872800, note=checkpoint
generation=1557, runtime=13610.72s, best_objective=1454827.872800, note=checkpoint
generation=1558, runtime=13614.36s, best_objective=1454827.872800, note=checkpoint
generation=1559, runtime=13617.86s, best_objective=1454827.872800, note=checkpoint
generation=1560, runtime=13621.33s, best_objective=1454827.872800, note=checkpoint
generation=1561, runtime=13624.74s, best_objective=1454827.872800, note=checkpoint
generation=1562, runtime=13628.11s, best_objective=1454827.872800, note=checkpoint
generation=1563, runtime=13631.61s, best_objective=1454827.872800, note=checkpoint
generation=1564, runtime=13635.16s, best_objective=1454827.872800, note=checkpoint
generation=1565, runtime=13638.60s, best_objective=1454827.872800, note=checkpoint
generation=1566, runtime=13642.06s, best_objective=1454827.872800, note=checkpoint
generation=1567, runtime=13645.43s, best_objective=1454827.872800, note=checkpoint
generation=1568, runtime=13648.80s, best_objective=1454827.872800, note=checkpoint
generation=1569, runtime=13652.25s, best_objective=1454827.872800, note=checkpoint
generation=1570, runtime=13655.90s, best_objective=1454827.872800, note=checkpoint
generation=1571, runtime=13659.25s, best_objective=1454827.872800, note=checkpoint
generation=1572, runtime=13662.67s, best_objective=1454827.872800, note=checkpoint
generation=1573, runtime=13666.10s, best_objective=1454827.872800, note=checkpoint
generation=1574, runtime=13669.57s, best_objective=1454827.872800, note=checkpoint
generation=1575, runtime=13673.11s, best_objective=1454827.872800, note=checkpoint
generation=1576, runtime=13676.76s, best_objective=1454827.872800, note=checkpoint
generation=1577, runtime=13680.13s, best_objective=1454827.872800, note=checkpoint
generation=1578, runtime=13683.62s, best_objective=1454827.872800, note=checkpoint
generation=1579, runtime=13686.97s, best_objective=1454827.872800, note=checkpoint
generation=1580, runtime=13690.37s, best_objective=1454827.872800, note=checkpoint
generation=1581, runtime=13693.75s, best_objective=1454827.872800, note=checkpoint
generation=1582, runtime=13697.80s, best_objective=1454827.872800, note=checkpoint
generation=1583, runtime=13701.54s, best_objective=1454827.872800, note=checkpoint
generation=1584, runtime=13705.13s, best_objective=1454827.872800, note=checkpoint
generation=1585, runtime=13708.51s, best_objective=1454827.872800, note=checkpoint
generation=1586, runtime=13711.86s, best_objective=1454827.872800, note=checkpoint
generation=1587, runtime=13715.34s, best_objective=1454827.872800, note=checkpoint
generation=1588, runtime=13718.67s, best_objective=1454827.872800, note=checkpoint
generation=1589, runtime=13721.99s, best_objective=1454827.872800, note=checkpoint
generation=1590, runtime=13725.46s, best_objective=1454827.872800, note=checkpoint
generation=1591, runtime=13728.90s, best_objective=1454827.872800, note=checkpoint
generation=1592, runtime=13732.22s, best_objective=1454827.872800, note=checkpoint
generation=1593, runtime=13735.65s, best_objective=1454827.872800, note=checkpoint
generation=1594, runtime=13739.18s, best_objective=1454827.872800, note=checkpoint
generation=1595, runtime=13742.49s, best_objective=1454827.872800, note=checkpoint
generation=1596, runtime=13745.91s, best_objective=1454827.872800, note=checkpoint
generation=1597, runtime=13749.39s, best_objective=1454827.872800, note=checkpoint
generation=1598, runtime=13752.72s, best_objective=1454827.872800, note=checkpoint
generation=1599, runtime=13756.20s, best_objective=1454827.872800, note=checkpoint
generation=1600, runtime=13759.57s, best_objective=1454827.872800, note=elitism 1/3
generation=1600, runtime=13759.57s, best_objective=1454827.872800, note=elitism 2/3
generation=1600, runtime=13759.58s, best_objective=1454827.872800, note=elitism 3/3
generation=1600, runtime=13759.59s, best_objective=1454827.872800, note=checkpoint
generation=1601, runtime=13762.87s, best_objective=1454827.872800, note=checkpoint
generation=1602, runtime=13766.67s, best_objective=1454827.872800, note=checkpoint
generation=1603, runtime=13770.06s, best_objective=1454827.872800, note=checkpoint
generation=1604, runtime=13773.40s, best_objective=1454827.872800, note=checkpoint
generation=1605, runtime=13776.88s, best_objective=1454827.872800, note=checkpoint
generation=1606, runtime=13780.32s, best_objective=1454827.872800, note=checkpoint
generation=1607, runtime=13783.63s, best_objective=1454827.872800, note=checkpoint
generation=1608, runtime=13787.48s, best_objective=1454827.872800, note=checkpoint
generation=1609, runtime=13790.96s, best_objective=1454827.872800, note=checkpoint
generation=1610, runtime=13794.24s, best_objective=1454827.872800, note=checkpoint
generation=1611, runtime=13797.78s, best_objective=1454827.872800, note=checkpoint
generation=1612, runtime=13801.18s, best_objective=1454827.872800, note=checkpoint
generation=1613, runtime=13804.91s, best_objective=1454827.872800, note=checkpoint
generation=1614, runtime=13808.60s, best_objective=1454827.872800, note=checkpoint
generation=1615, runtime=13812.00s, best_objective=1454827.872800, note=checkpoint
generation=1616, runtime=13815.31s, best_objective=1454827.872800, note=checkpoint
generation=1617, runtime=13819.02s, best_objective=1454827.872800, note=checkpoint
generation=1618, runtime=13822.58s, best_objective=1454827.872800, note=checkpoint
generation=1619, runtime=13826.61s, best_objective=1454827.872800, note=checkpoint
generation=1620, runtime=13830.07s, best_objective=1454827.872800, note=checkpoint
generation=1621, runtime=13833.63s, best_objective=1454827.872800, note=checkpoint
generation=1622, runtime=13837.51s, best_objective=1454827.872800, note=checkpoint
generation=1623, runtime=13841.81s, best_objective=1454827.872800, note=checkpoint
generation=1624, runtime=13846.29s, best_objective=1454827.872800, note=checkpoint
generation=1625, runtime=13850.02s, best_objective=1454827.872800, note=checkpoint
generation=1626, runtime=13853.68s, best_objective=1454827.872800, note=checkpoint
generation=1627, runtime=13857.41s, best_objective=1454827.872800, note=checkpoint
generation=1628, runtime=13860.90s, best_objective=1454827.872800, note=checkpoint
generation=1629, runtime=13864.32s, best_objective=1454827.872800, note=checkpoint
generation=1630, runtime=13867.97s, best_objective=1454827.872800, note=checkpoint
generation=1631, runtime=13871.43s, best_objective=1454827.872800, note=checkpoint
generation=1632, runtime=13874.82s, best_objective=1454827.872800, note=checkpoint
generation=1633, runtime=13878.30s, best_objective=1454827.872800, note=checkpoint
generation=1634, runtime=13881.69s, best_objective=1454827.872800, note=checkpoint
generation=1635, runtime=13885.41s, best_objective=1454827.872800, note=checkpoint
generation=1636, runtime=13889.28s, best_objective=1454827.872800, note=checkpoint
generation=1637, runtime=13893.64s, best_objective=1454827.872800, note=checkpoint
generation=1638, runtime=13897.24s, best_objective=1454827.872800, note=checkpoint
generation=1639, runtime=13902.41s, best_objective=1454827.872800, note=checkpoint
generation=1640, runtime=13906.47s, best_objective=1454827.872800, note=checkpoint
generation=1641, runtime=13910.22s, best_objective=1454827.872800, note=checkpoint
generation=1642, runtime=13913.57s, best_objective=1454827.872800, note=checkpoint
generation=1643, runtime=13917.57s, best_objective=1454827.872800, note=checkpoint
generation=1644, runtime=13921.17s, best_objective=1454827.872800, note=checkpoint
generation=1645, runtime=13924.65s, best_objective=1454827.872800, note=checkpoint
generation=1646, runtime=13928.23s, best_objective=1454827.872800, note=checkpoint
generation=1647, runtime=13931.77s, best_objective=1454827.872800, note=checkpoint
generation=1648, runtime=13935.06s, best_objective=1454827.872800, note=checkpoint
generation=1649, runtime=13938.44s, best_objective=1454827.872800, note=checkpoint
generation=1650, runtime=13941.96s, best_objective=1454827.872800, note=elitism 1/3
generation=1650, runtime=13941.97s, best_objective=1454827.872800, note=elitism 2/3
generation=1650, runtime=13941.97s, best_objective=1454827.872800, note=elitism 3/3
generation=1650, runtime=13941.98s, best_objective=1454827.872800, note=checkpoint
generation=1651, runtime=13945.57s, best_objective=1454827.872800, note=checkpoint
generation=1652, runtime=13948.97s, best_objective=1454827.872800, note=checkpoint
generation=1653, runtime=13952.47s, best_objective=1454827.872800, note=checkpoint
generation=1654, runtime=13955.85s, best_objective=1454827.872800, note=checkpoint
generation=1655, runtime=13959.17s, best_objective=1454827.872800, note=checkpoint
generation=1656, runtime=13962.57s, best_objective=1454827.872800, note=checkpoint
generation=1657, runtime=13966.23s, best_objective=1454827.872800, note=checkpoint
generation=1658, runtime=13969.76s, best_objective=1454827.872800, note=checkpoint
generation=1659, runtime=13973.26s, best_objective=1454827.872800, note=checkpoint
generation=1660, runtime=13976.67s, best_objective=1454827.872800, note=checkpoint
generation=1661, runtime=13980.06s, best_objective=1454827.872800, note=checkpoint
generation=1662, runtime=13983.48s, best_objective=1454827.872800, note=checkpoint
generation=1663, runtime=13987.20s, best_objective=1454827.872800, note=checkpoint
generation=1664, runtime=13990.57s, best_objective=1454827.872800, note=checkpoint
generation=1665, runtime=13994.37s, best_objective=1454827.872800, note=checkpoint
generation=1666, runtime=13997.93s, best_objective=1454827.872800, note=checkpoint
generation=1667, runtime=14001.36s, best_objective=1454827.872800, note=checkpoint
generation=1668, runtime=14004.80s, best_objective=1454827.872800, note=checkpoint
generation=1669, runtime=14008.27s, best_objective=1454827.872800, note=checkpoint
generation=1670, runtime=14011.77s, best_objective=1454827.872800, note=checkpoint
generation=1671, runtime=14015.09s, best_objective=1454827.872800, note=checkpoint
generation=1672, runtime=14018.41s, best_objective=1454827.872800, note=checkpoint
generation=1673, runtime=14022.22s, best_objective=1454827.872800, note=checkpoint
generation=1674, runtime=14025.85s, best_objective=1454827.872800, note=checkpoint
generation=1675, runtime=14029.39s, best_objective=1454827.872800, note=checkpoint
generation=1676, runtime=14032.91s, best_objective=1454827.872800, note=checkpoint
generation=1677, runtime=14036.27s, best_objective=1454827.872800, note=checkpoint
generation=1678, runtime=14039.66s, best_objective=1454827.872800, note=checkpoint
generation=1679, runtime=14043.13s, best_objective=1454827.872800, note=checkpoint
generation=1680, runtime=14047.02s, best_objective=1454827.872800, note=checkpoint
generation=1681, runtime=14050.47s, best_objective=1454827.872800, note=checkpoint
generation=1682, runtime=14053.96s, best_objective=1454827.872800, note=checkpoint
generation=1683, runtime=14057.47s, best_objective=1454827.872800, note=checkpoint
generation=1684, runtime=14060.86s, best_objective=1454827.872800, note=checkpoint
generation=1685, runtime=14064.34s, best_objective=1454827.872800, note=checkpoint
generation=1686, runtime=14067.87s, best_objective=1454827.872800, note=checkpoint
generation=1687, runtime=14071.25s, best_objective=1454827.872800, note=checkpoint
generation=1688, runtime=14074.66s, best_objective=1454827.872800, note=checkpoint
generation=1689, runtime=14077.99s, best_objective=1454827.872800, note=checkpoint
generation=1690, runtime=14081.33s, best_objective=1454827.872800, note=checkpoint
generation=1691, runtime=14084.92s, best_objective=1454827.872800, note=checkpoint
generation=1692, runtime=14088.66s, best_objective=1454827.872800, note=checkpoint
generation=1693, runtime=14092.08s, best_objective=1454827.872800, note=checkpoint
generation=1694, runtime=14095.54s, best_objective=1454827.872800, note=checkpoint
generation=1695, runtime=14099.14s, best_objective=1454827.872800, note=checkpoint
generation=1696, runtime=14102.53s, best_objective=1454827.872800, note=checkpoint
generation=1697, runtime=14106.24s, best_objective=1454827.872800, note=checkpoint
generation=1698, runtime=14109.76s, best_objective=1454827.872800, note=checkpoint
generation=1699, runtime=14113.12s, best_objective=1454827.872800, note=checkpoint
generation=1700, runtime=14116.59s, best_objective=1454827.872800, note=elitism 1/3
generation=1700, runtime=14116.60s, best_objective=1454827.872800, note=elitism 2/3
generation=1700, runtime=14116.61s, best_objective=1454827.872800, note=elitism 3/3
generation=1700, runtime=14116.61s, best_objective=1454827.872800, note=checkpoint
generation=1701, runtime=14120.00s, best_objective=1454827.872800, note=checkpoint
generation=1702, runtime=14123.35s, best_objective=1454827.872800, note=checkpoint
generation=1703, runtime=14127.05s, best_objective=1454827.872800, note=checkpoint
generation=1704, runtime=14130.58s, best_objective=1454827.872800, note=checkpoint
generation=1705, runtime=14135.29s, best_objective=1454827.872800, note=checkpoint
generation=1706, runtime=14140.37s, best_objective=1454827.872800, note=checkpoint
generation=1707, runtime=14144.32s, best_objective=1454827.872800, note=checkpoint
generation=1708, runtime=14148.46s, best_objective=1454827.872800, note=checkpoint
generation=1709, runtime=14151.82s, best_objective=1454827.872800, note=checkpoint
generation=1710, runtime=14155.12s, best_objective=1454827.872800, note=checkpoint
generation=1711, runtime=14158.57s, best_objective=1454827.872800, note=checkpoint
generation=1712, runtime=14161.99s, best_objective=1454827.872800, note=checkpoint
generation=1713, runtime=14165.58s, best_objective=1454827.872800, note=checkpoint
generation=1714, runtime=14169.16s, best_objective=1454827.872800, note=checkpoint
generation=1715, runtime=14172.55s, best_objective=1454827.872800, note=checkpoint
generation=1716, runtime=14175.91s, best_objective=1454827.872800, note=checkpoint
generation=1717, runtime=14179.47s, best_objective=1454827.872800, note=checkpoint
generation=1718, runtime=14182.78s, best_objective=1454827.872800, note=checkpoint
generation=1719, runtime=14186.66s, best_objective=1454827.872800, note=checkpoint
generation=1720, runtime=14192.19s, best_objective=1454827.872800, note=checkpoint
generation=1721, runtime=14195.72s, best_objective=1454827.872800, note=checkpoint
generation=1722, runtime=14199.41s, best_objective=1454827.872800, note=checkpoint
generation=1723, runtime=14202.78s, best_objective=1454827.872800, note=checkpoint
generation=1724, runtime=14206.71s, best_objective=1454827.872800, note=checkpoint
generation=1725, runtime=14210.37s, best_objective=1454827.872800, note=checkpoint
generation=1726, runtime=14213.86s, best_objective=1454827.872800, note=checkpoint
generation=1727, runtime=14217.28s, best_objective=1454827.872800, note=checkpoint
generation=1728, runtime=14220.90s, best_objective=1454827.872800, note=checkpoint
generation=1729, runtime=14224.31s, best_objective=1454827.872800, note=checkpoint
generation=1730, runtime=14230.82s, best_objective=1454827.872800, note=checkpoint
generation=1731, runtime=14234.16s, best_objective=1454827.872800, note=checkpoint
generation=1732, runtime=14237.58s, best_objective=1454827.872800, note=checkpoint
generation=1733, runtime=14241.06s, best_objective=1454827.872800, note=checkpoint
generation=1734, runtime=14244.46s, best_objective=1454827.872800, note=checkpoint
generation=1735, runtime=14248.00s, best_objective=1454827.872800, note=checkpoint
generation=1736, runtime=14252.28s, best_objective=1454827.872800, note=checkpoint
generation=1737, runtime=14255.63s, best_objective=1454827.872800, note=checkpoint
generation=1738, runtime=14259.09s, best_objective=1454827.872800, note=checkpoint
generation=1739, runtime=14262.46s, best_objective=1454827.872800, note=checkpoint
generation=1740, runtime=14266.18s, best_objective=1454827.872800, note=checkpoint
generation=1741, runtime=14269.75s, best_objective=1454827.872800, note=checkpoint
generation=1742, runtime=14273.10s, best_objective=1454827.872800, note=checkpoint
generation=1743, runtime=14276.48s, best_objective=1454827.872800, note=checkpoint
generation=1744, runtime=14279.89s, best_objective=1454827.872800, note=checkpoint
generation=1745, runtime=14283.34s, best_objective=1454827.872800, note=checkpoint
generation=1746, runtime=14286.92s, best_objective=1454827.872800, note=checkpoint
generation=1747, runtime=14290.60s, best_objective=1454827.872800, note=checkpoint
generation=1748, runtime=14294.11s, best_objective=1454827.872800, note=checkpoint
generation=1749, runtime=14297.49s, best_objective=1454827.872800, note=checkpoint
generation=1750, runtime=14300.98s, best_objective=1454827.872800, note=elitism 1/3
generation=1750, runtime=14300.98s, best_objective=1454827.872800, note=elitism 2/3
generation=1750, runtime=14300.99s, best_objective=1454827.872800, note=elitism 3/3
generation=1750, runtime=14300.99s, best_objective=1454827.872800, note=checkpoint
generation=1751, runtime=14304.50s, best_objective=1454827.872800, note=checkpoint
generation=1752, runtime=14307.97s, best_objective=1454827.872800, note=checkpoint
generation=1753, runtime=14311.47s, best_objective=1454827.872800, note=checkpoint
generation=1754, runtime=14314.81s, best_objective=1454827.872800, note=checkpoint
generation=1755, runtime=14318.20s, best_objective=1454827.872800, note=checkpoint
generation=1756, runtime=14321.69s, best_objective=1454827.872800, note=checkpoint
generation=1757, runtime=14325.23s, best_objective=1454827.872800, note=checkpoint
generation=1758, runtime=14328.79s, best_objective=1454827.872800, note=checkpoint
generation=1759, runtime=14332.33s, best_objective=1454827.872800, note=checkpoint
generation=1760, runtime=14335.69s, best_objective=1454827.872800, note=checkpoint
generation=1761, runtime=14339.05s, best_objective=1454827.872800, note=checkpoint
generation=1762, runtime=14342.71s, best_objective=1454827.872800, note=checkpoint
generation=1763, runtime=14346.71s, best_objective=1454827.872800, note=checkpoint
generation=1764, runtime=14350.51s, best_objective=1454827.872800, note=checkpoint
generation=1765, runtime=14354.15s, best_objective=1454827.872800, note=checkpoint
generation=1766, runtime=14357.69s, best_objective=1454827.872800, note=checkpoint
generation=1767, runtime=14361.10s, best_objective=1454827.872800, note=checkpoint
generation=1768, runtime=14364.72s, best_objective=1454827.872800, note=checkpoint
generation=1769, runtime=14368.26s, best_objective=1454827.872800, note=checkpoint
generation=1770, runtime=14371.78s, best_objective=1454827.872800, note=checkpoint
generation=1771, runtime=14375.25s, best_objective=1454827.872800, note=checkpoint
generation=1772, runtime=14378.55s, best_objective=1454827.872800, note=checkpoint
generation=1773, runtime=14381.90s, best_objective=1454827.872800, note=checkpoint
generation=1774, runtime=14385.63s, best_objective=1454827.872800, note=checkpoint
generation=1775, runtime=14389.17s, best_objective=1454827.872800, note=checkpoint
generation=1776, runtime=14392.55s, best_objective=1454827.872800, note=checkpoint
generation=1777, runtime=14396.02s, best_objective=1454827.872800, note=checkpoint
generation=1778, runtime=14399.46s, best_objective=1454827.872800, note=checkpoint
generation=1779, runtime=14403.14s, best_objective=1454827.872800, note=checkpoint
generation=1780, runtime=14406.93s, best_objective=1454827.872800, note=checkpoint
generation=1781, runtime=14410.43s, best_objective=1454827.872800, note=checkpoint
generation=1782, runtime=14413.91s, best_objective=1454827.872800, note=checkpoint
generation=1783, runtime=14417.35s, best_objective=1454827.872800, note=checkpoint
generation=1784, runtime=14420.73s, best_objective=1454827.872800, note=checkpoint
generation=1785, runtime=14424.22s, best_objective=1454827.872800, note=checkpoint
generation=1786, runtime=14427.86s, best_objective=1454827.872800, note=checkpoint
generation=1787, runtime=14431.46s, best_objective=1454827.872800, note=checkpoint
generation=1788, runtime=14434.95s, best_objective=1454827.872800, note=checkpoint
generation=1789, runtime=14438.59s, best_objective=1454827.872800, note=checkpoint
generation=1790, runtime=14442.36s, best_objective=1454827.872800, note=checkpoint
generation=1791, runtime=14446.38s, best_objective=1454827.872800, note=checkpoint
generation=1792, runtime=14450.29s, best_objective=1454827.872800, note=checkpoint
generation=1793, runtime=14453.68s, best_objective=1454827.872800, note=checkpoint
generation=1794, runtime=14457.25s, best_objective=1454827.872800, note=checkpoint
generation=1795, runtime=14460.70s, best_objective=1454827.872800, note=checkpoint
generation=1796, runtime=14464.04s, best_objective=1454827.872800, note=checkpoint
generation=1797, runtime=14467.78s, best_objective=1454827.872800, note=checkpoint
generation=1798, runtime=14471.20s, best_objective=1454827.872800, note=checkpoint
generation=1799, runtime=14474.57s, best_objective=1454827.872800, note=checkpoint
generation=1800, runtime=14478.11s, best_objective=1454827.872800, note=elitism 1/3
generation=1800, runtime=14478.12s, best_objective=1454827.872800, note=elitism 2/3
generation=1800, runtime=14478.13s, best_objective=1454827.872800, note=elitism 3/3
generation=1800, runtime=14478.13s, best_objective=1454827.872800, note=checkpoint
generation=1801, runtime=14481.50s, best_objective=1454827.872800, note=checkpoint
generation=1802, runtime=14484.99s, best_objective=1454827.872800, note=checkpoint
generation=1803, runtime=14488.57s, best_objective=1454827.872800, note=checkpoint
generation=1804, runtime=14492.09s, best_objective=1454827.872800, note=checkpoint
generation=1805, runtime=14495.53s, best_objective=1454827.872800, note=checkpoint
generation=1806, runtime=14499.54s, best_objective=1454827.872800, note=checkpoint
generation=1807, runtime=14503.18s, best_objective=1454827.872800, note=checkpoint
generation=1808, runtime=14507.40s, best_objective=1454827.872800, note=checkpoint
generation=1809, runtime=14512.29s, best_objective=1454827.872800, note=checkpoint
generation=1810, runtime=14516.16s, best_objective=1454827.872800, note=checkpoint
generation=1811, runtime=14519.68s, best_objective=1454827.872800, note=checkpoint
generation=1812, runtime=14523.07s, best_objective=1454827.872800, note=checkpoint
generation=1813, runtime=14526.88s, best_objective=1454827.872800, note=checkpoint
generation=1814, runtime=14530.30s, best_objective=1454827.872800, note=checkpoint
generation=1815, runtime=14533.73s, best_objective=1454827.872800, note=checkpoint
generation=1816, runtime=14537.31s, best_objective=1454827.872800, note=checkpoint
generation=1817, runtime=14540.76s, best_objective=1454827.872800, note=checkpoint
generation=1818, runtime=14544.32s, best_objective=1454827.872800, note=checkpoint
generation=1819, runtime=14548.29s, best_objective=1454827.872800, note=checkpoint
generation=1820, runtime=14551.81s, best_objective=1454827.872800, note=checkpoint
generation=1821, runtime=14555.19s, best_objective=1454827.872800, note=checkpoint
generation=1822, runtime=14558.66s, best_objective=1454827.872800, note=checkpoint
generation=1823, runtime=14562.09s, best_objective=1454827.872800, note=checkpoint
generation=1824, runtime=14565.91s, best_objective=1454827.872800, note=checkpoint
generation=1825, runtime=14569.64s, best_objective=1454827.872800, note=checkpoint
generation=1826, runtime=14573.01s, best_objective=1454827.872800, note=checkpoint
generation=1827, runtime=14576.38s, best_objective=1454827.872800, note=checkpoint
generation=1828, runtime=14579.87s, best_objective=1454827.872800, note=checkpoint
generation=1829, runtime=14583.22s, best_objective=1454827.872800, note=checkpoint
generation=1830, runtime=14586.90s, best_objective=1454827.872800, note=checkpoint
generation=1831, runtime=14590.42s, best_objective=1454827.872800, note=checkpoint
generation=1832, runtime=14593.91s, best_objective=1454827.872800, note=checkpoint
generation=1833, runtime=14597.29s, best_objective=1454827.872800, note=checkpoint
generation=1834, runtime=14600.85s, best_objective=1454827.872800, note=checkpoint
generation=1835, runtime=14604.25s, best_objective=1454827.872800, note=checkpoint
generation=1836, runtime=14608.00s, best_objective=1454827.872800, note=checkpoint
generation=1837, runtime=14611.92s, best_objective=1454827.872800, note=checkpoint
generation=1838, runtime=14615.29s, best_objective=1454827.872800, note=checkpoint
generation=1839, runtime=14618.61s, best_objective=1454827.872800, note=checkpoint
generation=1840, runtime=14622.11s, best_objective=1454827.872800, note=checkpoint
generation=1841, runtime=14625.93s, best_objective=1454827.872800, note=checkpoint
generation=1842, runtime=14629.49s, best_objective=1454827.872800, note=checkpoint
generation=1843, runtime=14633.00s, best_objective=1454827.872800, note=checkpoint
generation=1844, runtime=14636.35s, best_objective=1454827.872800, note=checkpoint
generation=1845, runtime=14639.71s, best_objective=1454827.872800, note=checkpoint
generation=1846, runtime=14643.16s, best_objective=1454827.872800, note=checkpoint
generation=1847, runtime=14646.87s, best_objective=1454827.872800, note=checkpoint
generation=1848, runtime=14650.25s, best_objective=1454827.872800, note=checkpoint
generation=1849, runtime=14653.73s, best_objective=1454827.872800, note=checkpoint
generation=1850, runtime=14657.05s, best_objective=1454827.872800, note=elitism 1/3
generation=1850, runtime=14657.06s, best_objective=1454827.872800, note=elitism 2/3
generation=1850, runtime=14657.07s, best_objective=1454827.872800, note=elitism 3/3
generation=1850, runtime=14657.07s, best_objective=1454827.872800, note=checkpoint
